"source_city_name","source_lng","source_lat","source_country_name","source_country_code","source_continent","target_city_name","target_lng","target_lat","target_country_name","target_country_code","target_continent"
"Saalburg-Ebersdorf",11.7,50.491666666,"Germany","DE","Europe","Renningen",8.934722222,48.766111111,"Germany","DE","Europe"
"Aßlar",8.466666666,50.583333333,"Germany","DE","Europe","Jüterbog",13.072777777,51.993333333,"Germany","DE","Europe"
"Greußen",10.9475,51.229166666,"Germany","DE","Europe","Creußen",11.622777777,49.843888888,"Germany","DE","Europe"
"Burgdorf",10.007833333,52.443777777,"Germany","DE","Europe","Calbe",11.775833333,51.903333333,"Germany","DE","Europe"
"Biedenkopf",8.532222222,50.912777777,"Germany","DE","Europe","Neustadt an der Orla",11.75,50.733333333,"Germany","DE","Europe"
"Bebra",9.790277777,50.971111111,"Germany","DE","Europe","Friedrichroda",10.56507,50.85754,"Germany","DE","Europe"
"Gudensberg",9.3575,51.1762,"Germany","DE","Europe","Dissen am Teutoburger Wald",8.203416666,52.11575,"Germany","DE","Europe"
"Diemelstadt",8.98,51.46,"Germany","DE","Europe","Kranichfeld",11.2,50.85,"Germany","DE","Europe"
"Rastenberg",11.419166666,51.176111111,"Germany","DE","Europe","Leun",8.366666666,50.55,"Germany","DE","Europe"
"Eisenberg",8.0725,49.561388888,"Germany","DE","Europe","Eisenberg",11.901388888,50.968055555,"Germany","DE","Europe"
"Regen",13.126388888,48.97,"Germany","DE","Europe","Roth",11.091111111,49.246111111,"Germany","DE","Europe"
"Eisenberg",11.901388888,50.968055555,"Germany","DE","Europe","Stadthagen",9.206944444,52.324722222,"Germany","DE","Europe"
"Meiningen",10.416666666,50.55,"Germany","DE","Europe","Obertshausen",8.848194444,50.071527777,"Germany","DE","Europe"
"Melsungen",9.55,51.133333333,"Germany","DE","Europe","Bad Liebenstein",10.351111111,50.815555555,"Germany","DE","Europe"
"Eppelheim",8.629722222,49.401111111,"Germany","DE","Europe","Wilthen",14.3929,51.09745,"Germany","DE","Europe"
"Homberg (Ohm)",9,50.733305555,"Germany","DE","Europe","Stadtroda",11.730174,50.859236,"Germany","DE","Europe"
"Batangas City",121.05,13.75,"Philippines","PH","Asia","Langenfeld",6.95,51.116666666,"Germany","DE","Europe"
"Schaffhausen",8.63386,47.69653,"Switzerland","CH","Europe","Sindelfingen",9.002777777,48.713333333,"Germany","DE","Europe"
"Schaffhausen",8.63386,47.69653,"Switzerland","CH","Europe","Singen",8.84,47.762777777,"Germany","DE","Europe"
"Olten",7.907777777,47.353055555,"Switzerland","CH","Europe","Altenburg",12.433333333,50.985,"Germany","DE","Europe"
"Hohenmölsen",12.098055555,51.156388888,"Germany","DE","Europe","Bad Friedrichshall",9.216666666,49.233333333,"Germany","DE","Europe"
"Muscatine",-91.056111111,41.423888888,"United States of America","US","North America","Ludwigslust",11.50235,53.33325,"Germany","DE","Europe"
"Fort Madison",-91.338888888,40.628611111,"United States of America","US","North America","Prüm",6.424444444,50.208055555,"Germany","DE","Europe"
"Altdorf",8.639444444,46.880555555,"Switzerland","CH","Europe","Altdorf bei Nürnberg",11.356944444,49.3875,"Germany","DE","Europe"
"Vevey",6.85,46.466666666,"Switzerland","CH","Europe","Müllheim",7.630833333,47.808333333,"Germany","DE","Europe"
"Flawil",9.19771,47.40532,"Switzerland","CH","Europe","Isny im Allgäu",10.039444444,47.691944444,"Germany","DE","Europe"
"Leduc",-113.549,53.2594,"Canada","CA","North America","Grimma",12.725277777,51.238611111,"Germany","DE","Europe"
"Illnau-Effretikon",8.719722222,47.415833333,"Switzerland","CH","Europe","Großbottwar",9.293055555,49.001388888,"Germany","DE","Europe"
"Allschwil",7.535833333,47.550833333,"Switzerland","CH","Europe","Pfullendorf",9.256666666,47.924166666,"Germany","DE","Europe"
"Brugg",8.208333333,47.486388888,"Switzerland","CH","Europe","Rottweil",8.624722222,48.168055555,"Germany","DE","Europe"
"Chur",9.52965,46.85212,"Switzerland","CH","Europe","Bad Homburg vor der Höhe",8.610486111,50.229236111,"Germany","DE","Europe"
"Reinach",7.590833333,47.493611111,"Switzerland","CH","Europe","Ostfildern",9.263055555,48.722777777,"Germany","DE","Europe"
"Wolfhagen",9.170888888,51.327194444,"Germany","DE","Europe","Ohrdruf",10.732777777,50.828055555,"Germany","DE","Europe"
"Hohen Neuendorf",13.283055555,52.666666666,"Germany","DE","Europe","Müllheim",7.630833333,47.808333333,"Germany","DE","Europe"
"Osterwieck",10.716666666,51.966666666,"Germany","DE","Europe","Hornburg",10.6106,52.0311,"Germany","DE","Europe"
"Kölleda",11.216666666,51.166666666,"Germany","DE","Europe","Hochheim am Main",8.350763888,50.010833333,"Germany","DE","Europe"
"Kaltenkirchen",9.960277777,53.839722222,"Germany","DE","Europe","Putlitz",12.05,53.25,"Germany","DE","Europe"
"Eutin",10.618055555,54.137777777,"Germany","DE","Europe","Putbus",13.474903122,54.354531454,"Germany","DE","Europe"
"Grand Forks",-118.44,49.033333333,"Canada","CA","North America","Spremberg",14.379444444,51.571666666,"Germany","DE","Europe"
"Kreuzlingen",9.178333333,47.645833333,"Switzerland","CH","Europe","Wolfach",8.222777777,48.299444444,"Germany","DE","Europe"
"Uster",8.719166666,47.349166666,"Switzerland","CH","Europe","Prenzlau",13.862671,53.309752,"Germany","DE","Europe"
"Königsee",11.0974,50.6613,"Germany","DE","Europe","Erbach",8.993055555,49.656944444,"Germany","DE","Europe"
"Cham",8.459444444,47.180277777,"Switzerland","CH","Europe","Cham",12.665833333,49.218333333,"Germany","DE","Europe"
"Grenchen",7.395833333,47.193055555,"Switzerland","CH","Europe","Neckarsulm",9.224444444,49.191666666,"Germany","DE","Europe"
"Liestal",7.735,47.483888888,"Switzerland","CH","Europe","Waldkirch",7.960833333,48.093888888,"Germany","DE","Europe"
"Glarus Nord",9.063052777,47.099166666,"Switzerland","CH","Europe","Bad Säckingen",7.947222222,47.553333333,"Switzerland","CH","Europe"
"Burgdorf",7.626388888,47.056666666,"Switzerland","CH","Europe","Burgdorf",10.007833333,52.443777777,"Germany","DE","Europe"
"Münsingen",7.561,46.87298,"Switzerland","CH","Europe","Münsingen",9.495277777,48.412777777,"Germany","DE","Europe"
"Helen",-83.7275,34.7025,"United States of America","US","North America","Füssen",10.7,47.566666666,"Germany","DE","Europe"
"Waldmünchen",12.7049,49.3785,"Germany","DE","Europe","Marktoberdorf",10.616666666,47.766666666,"Germany","DE","Europe"
"Valmiera",25.423055555,57.538055555,"Latvia","LV","Europe","Halle",8.359722222,52.060833333,"Germany","DE","Europe"
"Flensburg",-94.5325,45.948888888,"United States of America","US","North America","Neubrandenburg",13.260833333,53.556944444,"Germany","DE","Europe"
"Farmers Branch",-96.8775,32.928888888,"United States of America","US","North America","Schönebeck",11.75,52.016666666,"Germany","DE","Europe"
"Varna",27.91108,43.211375,"Bulgaria","BG","Europe","Rostock",12.133333333,54.083333333,"Germany","DE","Europe"
"Yaroslavl",39.85,57.616666666,"Russia","RU","Europe","Hanau",8.916944444,50.132777777,"Germany","DE","Europe"
"Guarapuava",-51.457777777,-25.395,"Brazil","BR","South America","Rastatt",8.203055555,48.857222222,"Germany","DE","Europe"
"Kwidzyn",18.930833333,53.735833333,"Poland","PL","Europe","Celle",10.0825,52.625555555,"Germany","DE","Europe"
"Pruszków",20.8,52.166666666,"Poland","PL","Europe","Esslingen am Neckar",9.310833333,48.740555555,"Germany","DE","Europe"
"Jarosław",22.67776,50.01623,"Poland","PL","Europe","Schönebeck",11.75,52.016666666,"Germany","DE","Europe"
"Bochnia",20.430277777,49.968888888,"Poland","PL","Europe","Bad Salzdetfurth",10.0058,52.05777,"Germany","DE","Europe"
"Piława Górna",16.74359,50.68357,"Poland","PL","Europe","Hofheim am Taunus",8.444722222,50.087569444,"Germany","DE","Europe"
"Tyumen",65.533333333,57.15,"Russia","RU","Europe","Celle",10.0825,52.625555555,"Germany","DE","Europe"
"Szentes",20.257222222,46.651944444,"Hungary","HU","Europe","Markgröningen",9.080833333,48.904722222,"Germany","DE","Europe"
"Gothenburg",11.9675,57.7075,"Sweden","SE","Europe","Rostock",12.133333333,54.083333333,"Germany","DE","Europe"
"Sillamäe",27.774166666,59.393055555,"Estonia","EE","Europe","Bützow",11.983333333,53.85,"Germany","DE","Europe"
"Heilbronn",9.217953,49.140428,"Germany","DE","Europe","Solothurn",7.5375,47.208055555,"Switzerland","CH","Europe"
"Thalwil",8.564722222,47.295277777,"Switzerland","CH","Europe","La Tour-de-Peilz",6.866666666,46.45,"Switzerland","CH","Europe"
"Renens",6.58971,46.53528,"Switzerland","CH","Europe","Dietikon",8.403888888,47.405555555,"Switzerland","CH","Europe"
"Bassersdorf",8.628333333,47.443055555,"Switzerland","CH","Europe","Aigle",6.9646,46.3173,"Switzerland","CH","Europe"
"Martigny",7.072777777,46.1,"Switzerland","CH","Europe","Sursee",8.108055555,47.174166666,"Switzerland","CH","Europe"
"Locarno",8.799722222,46.166388888,"Switzerland","CH","Europe","Vevey",6.85,46.466666666,"Switzerland","CH","Europe"
"Birsfelden",7.623055555,47.553055555,"Switzerland","CH","Europe","Plan-les-Ouates",6.116666666,46.166666666,"Switzerland","CH","Europe"
"Sopron",16.583333333,47.683333333,"Hungary","HU","Europe","Rorschach",9.493611111,47.478611111,"Switzerland","CH","Europe"
"Prijepolje",19.651388888,43.543888888,"Serbia","RS","Europe","Köniz",7.415277777,46.925,"Switzerland","CH","Europe"
"Colón",-58.1419,-32.224133333,"Argentina","AR","South America","Sion",7.36606,46.23045,"Switzerland","CH","Europe"
"Hwaseong",126.766666666,37.2,"South Korea","KR","Asia","Burnaby",-122.949167,49.25,"Canada","CA","North America"
"Ali Sabieh",42.7125,11.155833333,"Djibouti","DJ","Africa","Kamloops",-120.341,50.6761,"Canada","CA","North America"
"Barakaldo",-2.991666666,43.297222222,"Spain","ES","Europe","Portoviejo",-80.454444444,-1.054444444,"Ecuador","EC","South America"
"Atlanta",-84.390277777,33.756944444,"United States of America","US","North America","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Houston",-95.383055555,29.762777777,"United States of America","US","North America","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Guangzhou",113.26,23.13,"China","CN","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Melilla",-2.9475,35.2825,"Spain","ES","Europe","Montevideo",-56.166666666,-34.866666666,"Uruguay","UY","South America"
"Tehran",51.389722222,35.688888888,"Iran","IR","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"London",-0.1275,51.507222222,"United Kingdom","GB","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Lincoln",-96.678055555,40.809166666,"United States of America","US","North America","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Athens",23.728055555,37.984166666,"Greece","GR","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Canberra",149.126944444,-35.293055555,"Australia","AU","Oceania","Beijing",116.407526,39.90403,"China","CN","Asia"
"Astana",71.433333333,51.133333333,"Kazakhstan","KZ","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Moscow",37.6175,55.750555555,"Russia","RU","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Honolulu",-157.857222222,21.304722222,"United States of America","US","North America","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Mainz",8.273611111,49.999444444,"Germany","DE","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Venice",12.331944444,45.439722222,"Italy","IT","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Abu Dhabi",54.396944444,24.451111111,"United Arab Emirates","AE","Asia","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Delhi",77.216666666,28.666666666,"India","IN","Asia","Seoul",126.99,37.56,"South Korea","KR","Asia"
"Delhi",77.216666666,28.666666666,"India","IN","Asia","Beijing",116.407526,39.90403,"China","CN","Asia"
"İzmir",27.13838,38.41273,"Turkey","TR","Asia","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Ankara",32.83869,39.93576,"Turkey","TR","Asia","Seoul",126.99,37.56,"South Korea","KR","Asia"
"Ankara",32.83869,39.93576,"Turkey","TR","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Ankara",32.83869,39.93576,"Turkey","TR","Asia","Beijing",116.407526,39.90403,"China","CN","Asia"
"Istanbul",28.960277777,41.01,"Turkey","TR","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Sofia",23.321726,42.697886,"Bulgaria","BG","Europe","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Sofia",23.321726,42.697886,"Bulgaria","BG","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Warsaw",21.011111111,52.23,"Poland","PL","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Cairo",31.235833333,30.044444444,"Egypt","EG","Africa","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Lagos",3.4,6.45,"Nigeria","NG","Africa","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Lima",-77.0375,-12.06,"Peru","PE","South America","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Washington D.C.",-77.036666666,38.895,"United States of America","US","North America","Seoul",126.99,37.56,"South Korea","KR","Asia"
"Washington D.C.",-77.036666666,38.895,"United States of America","US","North America","Beijing",116.407526,39.90403,"China","CN","Asia"
"Acapulco",-99.8901,16.86336,"Mexico","MX","North America","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Esmeraldas",-79.666666666,0.95,"Ecuador","EC","South America","Montevideo",-56.166666666,-34.866666666,"Uruguay","UY","South America"
"Dublin",-6.260277777,53.349722222,"Ireland","IE","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Aberdeen",-2.1,57.15,"United Kingdom","GB","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Pristina",21.166666666,42.666666666,"Kosovo","XK","Europe","Vaduz",9.521944444,47.139722222,"Liechtenstein","LI","Europe"
"Bristol",-2.5975,51.453611111,"United Kingdom","GB","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Cannes",7.021388888,43.5525,"France","FR","Europe","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Konya",32.492138888,37.872769444,"Turkey","TR","Asia","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Havana",-82.358888888,23.136666666,"Cuba","CU","North America","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Jerusalem",35.225555555,31.778888888,"Palestine","PS","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Havana",-82.358888888,23.136666666,"Cuba","CU","North America","Beijing",116.407526,39.90403,"China","CN","Asia"
"Algiers",3.058611111,36.776388888,"Algeria","DZ","Africa","Beijing",116.407526,39.90403,"China","CN","Asia"
"Amman",35.933333333,31.95,"Jordan","JO","Asia","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Malabo",8.7737,3.752063888,"Eq. Guinea","GQ","Africa","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Montevideo",-56.166666666,-34.866666666,"Uruguay","UY","South America","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Quito",-78.5125,-0.22,"Ecuador","EC","South America","Madrid",-3.703333333,40.416944444,"Spain","ES","Europe"
"Barcelona",2.176944444,41.3825,"Spain","ES","Europe","Montevideo",-56.166666666,-34.866666666,"Uruguay","UY","South America"
"Naples",14.248611111,40.835833333,"Italy","IT","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Madrid",-3.703333333,40.416944444,"Spain","ES","Europe","Beijing",116.407526,39.90403,"China","CN","Asia"
"Pretoria",28.188055555,-25.746388888,"South Africa","ZA","Africa","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Seoul",126.99,37.56,"South Korea","KR","Asia","Beijing",116.407526,39.90403,"China","CN","Asia"
"Riga",24.106944444,56.9475,"Latvia","LV","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Bucharest",26.097777777,44.413361111,"Romania","RO","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Basra",47.81,30.515,"Iraq","IQ","Asia","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Saint Petersburg",30.316666666,59.95,"Russia","RU","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Yerevan",44.514444444,40.181388888,"Armenia","AM","Asia","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Balakovo",47.78392,52.03898,"Russia","RU","Europe","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Vũng Tàu",107.141666666,10.404166666,"Vietnam","VN","Asia","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Sivas",37.016666666,39.75,"Turkey","TR","Asia","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Sari",53.059722222,36.565833333,"Iran","IR","Asia","Dar es Salaam",39.280277777,-6.816111111,"Tanzania","TZ","Africa"
"Dakar",-17.432,14.672555555,"Senegal","SN","Africa","Baku",49.835183333,40.366655555,"Azerbaijan","AZ","Asia"
"Nantes",-1.553888888,47.217222222,"France","FR","Europe","Tbilisi",44.7925,41.7225,"Georgia","GE","Asia"
"Port-au-Prince",-72.338611111,18.5425,"Haiti","HT","North America","Montevideo",-56.166666666,-34.866666666,"Uruguay","UY","South America"
"Sliven",26.325963,42.678146,"Bulgaria","BG","Europe","Cheonan",127.1475,36.81,"South Korea","KR","Asia"
"Beaverton",-122.803611111,45.486944444,"United States of America","US","North America","Cheonan",127.1475,36.81,"South Korea","KR","Asia"
"Valenzuela",120.983333333,14.7,"Philippines","PH","Asia","Bucheon",126.783055555,37.498888888,"South Korea","KR","Asia"
"Bellevue",-122.1925,47.614444444,"United States of America","US","North America","Liepāja",21.011111111,56.508333333,"Latvia","LV","Europe"
"Slough",-0.593055555,51.509722222,"United Kingdom","GB","Europe","Riga",24.106944444,56.9475,"Latvia","LV","Europe"
"Cairns",145.775277777,-16.925555555,"Australia","AU","Oceania","Riga",24.106944444,56.9475,"Latvia","LV","Europe"
"Babruysk",29.233333333,53.15,"Belarus","BY","Europe","Daugavpils",26.516111111,55.871388888,"Latvia","LV","Europe"
"Bremen",8.807222222,53.075833333,"Germany","DE","Europe","Riga",24.106944444,56.9475,"Latvia","LV","Europe"
"Ferrara",11.619865,44.835297,"Italy","IT","Europe","Daugavpils",26.516111111,55.871388888,"Latvia","LV","Europe"
"Alicante",-0.483055555,38.345277777,"Spain","ES","Europe","Riga",24.106944444,56.9475,"Latvia","LV","Europe"
"Dallas",-96.808888888,32.779166666,"United States of America","US","North America","Riga",24.106944444,56.9475,"Latvia","LV","Europe"
"Radom",21.15,51.416666666,"Poland","PL","Europe","Daugavpils",26.516111111,55.871388888,"Latvia","LV","Europe"
"Vitebsk",30.166666666,55.183333333,"Belarus","BY","Europe","Daugavpils",26.516111111,55.871388888,"Latvia","LV","Europe"
"Magnitogorsk",59.033333333,53.383333333,"Russia","RU","Europe","Daugavpils",26.516111111,55.871388888,"Latvia","LV","Europe"
"Elbląg",19.408888888,54.152222222,"Poland","PL","Europe","Liepāja",21.011111111,56.508333333,"Latvia","LV","Europe"
